Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
"Congo, Rep.",COG,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,6.578414834,5.772602301,5.256767692,5.194468612,4.738771955,3.506981899,4.060250186,5.093194722,5.194181026,4.649107859,4.175491647,2.688934637,2.61414243,2.244259353,2.02611806,1.930384899,3.455789833,3.362134101,4.302406585,4.377112891,5.303850038,3.777065597,4.001519835,4.547498193,6.97991191,7.698452435,4.922650482,6.256442401,7.119408633,4.774022681,3.729871622,4.805289288,6.010245657,6.496595941,3.320296493,3.107793482,3.053395053,3.33588935,3.559230911,3.220514174,2.49659565,2.41140589,2.555539543,2.418662655,2.338116471,3.072233427,3.796715386,4.33886332,3.81918541,3.46353505,4.372324751,
Colombia,COL,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.494907872,0.473678093,0.578613537,0.781939443,0.575103191,0.786549223,0.614924021,0.611826737,0.572562154,0.71099907,0.560178284,0.461351035,0.590436057,0.378486365,0.243574711,0.235248717,0.309582003,0.345470324,0.317440146,0.35544496,0.377288882,0.370580117,0.274154268,0.225791873,0.171493003,0.194372303,0.154890961,0.149102907,0.161118574,0.164024162,0.148326811,0.145577435,0.139516277,0.155687459,0.109500711,0.094912172,0.108525661,0.093138544,0.095476622,0.129779701,0.171841294,0.131348086,0.127480184,0.142407642,0.159807846,0.179013517,0.184354257,0.15152494,0.10874707,0.101454133,0.139736761,
Comoros,COM,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,,,,,,,,,,,0.814546844,0.811701996,1.288461703,0.793048315,0.769874523,0.516529286,0.619038525,0.505536403,0.546126078,0.599385261,0.733042704,0.752536474,0.732272833,0.633194862,1.091606346,1.689939328,1.725396132,1.760660865,1.832497564,1.271047552,1.399519881,1.273430224,1.375146732,1.655367519,1.232593207,1.287213235,1.265309639,1.58338532,1.716692455,1.749119163,1.593442325,1.633452192,1.914030214,1.814918701,1.976956783,2.465764269,2.506756509,2.36385148,1.457300205,1.487342718,1.503757679,
Cabo Verde,CPV,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,,,,,,,,,,,1.05674915,0.961535733,1.397348355,0.88087761,0.857443127,0.57379176,0.695834672,0.545163434,0.546833275,0.555401604,0.59928651,0.600153243,0.56661599,0.335031602,0.515889408,0.691968151,0.699582407,0.695863673,0.706620847,0.367855417,0.414263908,0.485933294,0.531125777,0.709048657,0.572824548,0.537293223,0.450039392,0.50481817,0.482929056,0.535788695,0.469733673,0.47629611,0.589785855,0.572401133,0.642686554,0.800998865,0.805572996,0.712673089,0.370728584,0.397037508,0.479407633,
Costa Rica,CRI,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,4.138109348,3.81416476,3.968461117,5.863249495,5.390086998,7.255321657,5.570561,5.778399732,5.626145811,6.941745385,5.234470153,8.387057052,11.91273656,4.938031719,2.849292161,2.422295339,2.483773291,3.245046826,3.038966529,2.808583176,3.291567245,2.758189116,2.571394245,2.203274888,2.368552024,2.886064291,2.558394073,2.276728558,1.512765091,1.152526365,1.013769263,1.050720686,0.951776249,0.980979375,0.934827411,0.963886136,1.287935341,1.372398628,1.301719496,1.17795013,1.609820543,1.200460942,1.151740274,1.217768164,1.333022165,1.112460572,1.215218931,1.126267615,0.934956585,0.756013309,0.921519197,
Caribbean small states,CSS,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.729155097,0.657238255,0.643860099,0.905376909,0.677760432,0.722473951,0.602570325,0.663024725,0.684953829,0.853250169,0.744933233,0.600845055,0.848477213,0.445056151,0.285089442,0.280093037,0.350193985,0.389433134,0.365505773,0.388847222,0.462256554,0.487136626,0.510387943,0.514373713,0.578958265,0.737264858,0.621279215,0.54062015,0.37195575,0.318329709,0.224068325,0.229066824,0.213273895,0.230969809,0.231292102,0.222656239,0.30290406,0.306946248,0.28841144,0.337134181,0.525713173,0.445982642,0.42931096,0.484562109,0.493075076,0.449101947,0.510934509,0.512439468,0.4819133,0.406350993,0.54555683,
Cuba,CUB,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.112940095,0.099659498,0.09695996,0.132471421,0.115617149,0.143694722,0.126588396,0.15321881,0.147361029,0.21758256,0.227642216,0.206668681,0.341956663,0.155255541,0.092719394,0.076866292,0.098796043,0.103200643,0.089588643,0.1034262,0.155675019,0.202665377,0.231156902,0.214412522,0.172107133,0.210642432,0.210347589,0.22861322,0.19580198,0.07730762,0.077766286,0.074045076,0.111901477,0.104378375,0.086827382,0.084169736,0.095206049,0.0880484,0.080846147,0.086344874,0.113271487,0.095713631,0.089158177,0.097499879,0.106247689,0.091363418,0.099039569,0.092233582,0.077490604,0.066899277,0.073077156,
Curacao,CUW,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,
Cayman Islands,CYM,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Cyprus,CYP,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,,,,,,0.210740505,0.414136512,0.267376598,0.158843694,0.123017263,0.086732858,0.089694471,0.064404106,0.052345724,0.049613863,0.04898142,0.041576506,0.0364276,0.038426726,0.026158672,0.018587242,0.016491083,0.010915639,0.011683973,0.009598808,0.007740009,0.008169795,0.006570921,0.004057857,0.004459226,0.00239576,0.002016783,0.00145478,0.001030471,0.000783181,0.000729546,0.000588866,0.001521673,0.001542238,0.000780141,0.000660849,0.000690063,0.000881696,0.000758338,0.000775884,0.001000725,0.00120035,0.001298843,0.000944792,0.000816881,0.000810577,
Czechia,CZE,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.437572798,0.420720657,0.373604015,0.381607807,0.376730966,0.277325068,0.314273872,0.308685613,0.287084189,0.209044839,0.206389402,0.189125327,0.172907489,0.185763075,0.195582369,0.156057708,0.143869093,0.165985215,0.153192801,0.160454633,0.162066744,0.162910936,0.169672546,0.172402235,0.21375058,0.235037207,0.296104093,0.353921856,
Germany,DEU,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.087142045,0.076509505,0.065179424,0.092077729,0.097166196,0.08958164,0.093594333,0.078587422,0.07568052,0.077164661,0.086248493,0.079402009,0.079400388,0.065751405,0.063758024,0.071232143,0.05829698,0.049509534,0.050024057,0.061350499,0.088998721,0.025836934,0.023151377,0.02485903,0.027275963,0.027356923,0.032865282,0.030989346,0.03031713,0.02727968,0.036255716,0.032300917,0.033854887,0.033816225,0.028499864,0.032321266,0.037056212,0.046932581,0.04009866,0.035299643,0.043708252,0.040020802,0.0373096,0.037930805,0.036906893,0.035365475,0.033101237,0.028807922,0.03894453,0.031670705,0.035995528,
Djibouti,DJI,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,0.174830504,,0.552230097,0.562759523,0.588732441,0.568218463,0.583263428,0.496362278,0.380891594,0.418635435,0.632478856,0.664007194,0.676909113,0.947348472,0.391087418,0.382079268,0.415974591,0.454277724,0.623059168,0.573154706,0.529249755,0.616385692,0.523310117,0.790439022,0.743212074,0.838156181,0.88846349,0.893774805,0.522615829,0.788998443,0.66101449,0.484687693,0.573709927,0.267564658,0.331863659,0.299293543,
Dominica,DMA,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,,,,,,,,0.190569228,0.152935787,0.180520043,0.153105969,0.120961388,0.235477935,0.072052806,0.037708535,0.02166903,0.018934998,0.016246679,0.014258064,0.013318043,0.04249033,0.046038542,0.040582544,0.029638552,0.033180641,0.040285357,0.027614817,0.037896329,0.030749194,0.02546173,0.024917176,0.024272875,0.022138961,0.022810766,0.02202869,0.021195912,0.028680734,0.027065373,0.026123999,0.021986551,0.04915488,0.0412283,0.041332265,0.049193821,0.065145184,0.047467708,0.060234395,0.056129931,0.034904103,0.028274761,0.045772236,
Denmark,DNK,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.067556992,0.055737788,0.05601073,0.060838177,0.045191932,0.045849379,0.049681023,0.040250057,0.043700974,0.047729129,0.054735537,0.049724385,0.081462241,0.057723841,0.0439475,0.040625469,0.034656049,0.025659958,0.02647601,0.029202987,0.023024998,0.017282622,0.016319852,0.016525969,0.015526372,0.015386254,0.015424736,0.013044822,0.01220535,0.011585584,0.029274711,0.012892982,0.011344096,0.011464691,0.008897462,0.014590016,0.012281994,0.014815868,0.014187618,0.014686322,0.017182352,0.015234009,0.016493519,0.020181634,0.022473834,0.022583618,0.019422409,0.017056577,0.019397729,0.015322499,0.015041927,
Dominican Republic,DOM,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.061636716,0.056704444,0.060778816,0.091635578,0.076601445,0.079576288,0.060963669,0.087211892,0.087348753,0.084942087,0.082615899,0.072207129,0.142423526,0.045694161,0.02229998,0.034378162,0.028897004,0.031016496,0.033272409,0.027342728,0.080923337,0.069089811,0.055416758,0.0389014,0.041295201,0.047674327,0.032239107,0.039583501,0.031806908,0.026667714,0.023968428,0.022789006,0.019464672,0.026390837,0.026196356,0.016166545,0.03475636,0.031711943,0.030313699,0.027791632,0.056126939,0.044792067,0.042048977,0.050572637,0.064123076,0.047553159,0.060889622,0.051284287,0.036409696,0.033583202,0.043374814,
Algeria,DZA,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.199223996,0.189707132,0.154858921,0.165452928,0.125845739,0.135845274,0.095830499,0.132942039,0.136871548,0.105883144,0.095138518,0.091780554,0.204362539,0.130807531,0.12049158,0.044938527,0.10855493,0.106801486,0.124811831,0.135633896,0.126116871,0.178402997,0.150325589,0.113882419,0.140697102,0.215148155,0.201542387,0.19799698,0.26998679,0.140727866,0.099962905,0.116874087,0.123619967,0.140198543,0.108610418,0.087258402,0.096445572,0.078675065,0.109835744,0.134717556,0.137369302,0.127022762,0.132547904,0.115815318,0.183959837,0.216881719,0.175266795,0.20708621,0.103230527,0.141688051,0.15597794,
East Asia & Pacific (excluding high income),EAP,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,1.429088691,1.409670804,1.859438454,3.099870537,2.417348121,2.389539781,2.679162402,2.859690462,2.81142166,3.590472405,3.570021311,2.244460751,2.812659603,2.547427413,1.598209921,1.432965758,1.869638612,2.326931538,2.101708057,2.148665472,1.852660173,1.823700124,1.892213039,1.673826884,1.469919345,1.434451194,1.216807833,0.953867157,0.871142913,0.599723267,0.548367977,0.50524727,0.488030598,0.618348563,0.418628906,0.381318852,0.401956599,0.478240827,0.506929502,0.401715745,0.378315774,0.327434105,0.302724213,0.280824194,0.32925619,0.226844181,0.226334543,0.264854636,0.219842647,0.196212205,0.19221669,
Early-demographic dividend,EAR,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.563684075,0.523757609,0.542809203,0.77787296,0.582610001,0.705344103,0.576327807,0.889494131,0.809157122,0.640967861,0.602604562,0.493238793,0.71189683,0.506290809,0.419238097,0.343110981,0.497988162,0.530939049,0.51280462,0.530596114,0.527351088,0.535762041,0.517132915,0.434359463,0.444456568,0.550878184,0.496965861,0.434869708,0.430360358,0.323082582,0.27973034,0.283228586,0.338296308,0.399173793,0.295369006,0.262633798,0.282799777,0.313140797,0.338689447,0.327554404,0.33180056,0.318268428,0.3234414,0.332930221,0.379296349,0.384633824,0.401775014,0.37706245,0.286406609,0.276194365,0.323245605,
East Asia & Pacific,EAS,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.543784283,0.54159777,0.612789924,0.947182027,0.724586608,0.736855852,0.760191227,0.752046101,0.588835522,0.79603685,0.850271079,0.533183202,0.706630164,0.615213625,0.396501214,0.3932056,0.373986768,0.378873796,0.315883158,0.335830281,0.303752961,0.283495233,0.294165002,0.262049671,0.241181677,0.253869498,0.25700002,0.219230041,0.205562474,0.142272005,0.134100616,0.141085891,0.148105432,0.187573435,0.13137391,0.1328588,0.156606885,0.206829185,0.237642384,0.199115941,0.193623308,0.176238514,0.169061194,0.171147073,0.207925379,0.154334931,0.15220031,0.189237114,0.160586511,0.1488409,0.147997149,
Europe & Central Asia (excluding high income),ECA,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.392925268,0.3959525,0.347208553,0.413616109,0.512466785,0.305685169,0.349559921,0.292434756,0.372274929,0.313777506,0.573027345,0.55024352,0.454716314,0.409714537,0.448193958,0.399433742,0.424598463,0.206927348,0.060911376,0.051385063,0.039716477,0.045162518,0.6273939,0.489879938,0.330472337,0.357881155,0.374371227,0.38415579,0.29553629,0.428759503,0.436667579,0.421986181,0.337237997,0.345536326,0.294941693,0.244510842,0.24039068,0.246224362,0.19010031,0.197746224,0.194793075,0.193832087,0.178900397,0.16097509,0.177909232,0.209535289,0.221746871,0.257401162,0.267606599,0.243829304,0.292084356,
Europe & Central Asia,ECS,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.132418941,0.116551053,0.107422607,0.135783441,0.143300706,0.125706918,0.128189428,0.105113825,0.109025995,0.113072527,0.116226247,0.107176968,0.104136637,0.094300317,0.088229119,0.093168097,0.082527905,0.076240129,0.071575303,0.076887882,0.0730814,0.048780583,0.092908361,0.091406538,0.072742706,0.077184013,0.078810109,0.07789391,0.064770008,0.067936729,0.079345885,0.072686188,0.068282005,0.067702532,0.058518715,0.059207588,0.062333198,0.070816198,0.065138388,0.061685261,0.070800624,0.072013168,0.070831832,0.068525139,0.070200118,0.070934575,0.071456434,0.078827065,0.084238865,0.075015732,0.082655661,
Ecuador,ECU,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.575895573,0.68326515,0.725508938,0.963505993,0.57852898,0.670655169,0.535403306,0.583915861,0.581923606,0.85919753,0.713013521,0.537705881,0.809010214,0.630982338,0.417083617,0.456358738,0.600525331,0.854171781,0.855552351,0.974880127,0.958750452,0.798289776,0.866448755,0.394478642,0.833351424,1.183022438,1.137247567,0.946954583,0.836477723,0.348366353,0.353764629,0.293881074,0.250010765,0.238845201,0.230239325,0.206386687,0.263955071,0.294768768,0.267515886,0.277257224,0.436344006,0.341987075,0.334061626,0.3561921,0.374486145,0.353777217,0.404653909,0.377150276,0.317405699,0.277473656,0.350856523,
"Egypt, Arab Rep.",EGY,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.337292825,0.285429219,0.309410576,0.37493318,0.4636567,0.457279225,0.319874414,0.488967994,0.600911342,0.434351925,0.444302946,0.441218136,0.826489976,0.500086982,0.462166597,0.146900069,0.398672713,0.417573927,0.493190821,0.444445522,0.42011094,0.496324471,0.385432838,0.259720058,0.255177554,0.328017186,0.302720977,0.264173247,0.339883885,0.155142402,0.124284374,0.148322612,0.184484962,0.271565031,0.263656333,0.225434322,0.236112549,0.180788352,0.253920865,0.214227526,0.22183441,0.234661922,0.215544772,0.183142787,0.27417012,0.230486775,0.176499619,0.309553977,0.153309151,0.169684853,0.126257075,
Euro area,EMU,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.113881816,0.097760626,0.093515402,0.116244876,0.114648526,0.103119759,0.106707182,0.093236839,0.092660337,0.098953869,0.103807029,0.091881879,0.090968753,0.082224354,0.075401513,0.081651181,0.070017358,0.05965949,0.063809052,0.07269157,0.069701671,0.038798929,0.036204939,0.042121055,0.042997517,0.047594165,0.049668267,0.046417667,0.04291643,0.041238982,0.049669069,0.044176666,0.044326327,0.041954073,0.033063711,0.033299433,0.036852626,0.042252602,0.040509308,0.037777969,0.045180016,0.042954417,0.042052346,0.043050898,0.044531558,0.043549855,0.042752589,0.040754464,0.047300279,0.039381333,0.041266417,
Eritrea,ERI,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.389152202,6.015740914,8.851448792,7.658070597,7.523247856,7.515883172,4.831689739,4.845712156,4.485462449,3.09853412,4.529856926,3.255479876,3.238113083,2.805914967,3.948605847,4.26677003,2.386203376,2.482849319,2.325630015,,,,,,,,,,
Spain,ESP,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.117781954,0.099732044,0.101447697,0.108924098,0.109209777,0.105059766,0.108240173,0.100026919,0.097762917,0.085366448,0.100954296,0.094150287,0.101868469,0.107713096,0.089100993,0.087030638,0.080285594,0.067989358,0.06115773,0.072594749,0.047958105,0.034983728,0.031079772,0.040032081,0.043217608,0.04335858,0.042361799,0.037122964,0.035022813,0.032242154,0.033819026,0.031802104,0.033020607,0.028268071,0.020019114,0.01789103,0.020783066,0.021190996,0.0257144,0.023382763,0.025582442,0.024989052,0.025236014,0.025725095,0.028943967,0.028536595,0.026325125,0.023212473,0.029330239,0.022536733,0.025142694,
Estonia,EST,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.634951676,1.727312667,1.748967071,1.586986455,1.825936669,2.178772917,2.13407209,1.687580804,1.523845737,0.879145224,0.633053611,0.588267404,0.454672269,0.512364259,0.622147069,0.838785844,0.890057561,0.957322684,0.890931055,0.79860049,0.868398894,0.852213578,1.086673318,1.01109394,0.883683062,0.90576105,
Ethiopia,ETH,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,,,,,,,,,,,,13.10392466,18.15116142,10.63995691,10.66191859,6.835045175,10.60084952,9.543446015,10.36009122,10.21278164,11.88352363,11.17175116,15.01647936,14.5497697,22.7504233,31.56718566,28.56371249,27.00296651,31.15844458,19.52436511,18.3566109,18.02107678,23.01397966,36.06020742,27.76796879,23.20747528,18.68463625,21.77303799,18.66504684,16.30746392,15.52509425,16.71014464,14.35167179,13.5657626,13.14850912,12.07819759,11.11219268,9.765721806,5.868082466,5.466159974,5.076181353,
European Union,EUU,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.145775762,0.12785104,0.117302432,0.146334259,0.149574404,0.13366799,0.134069954,0.110427142,0.113319348,0.119968335,0.125779646,0.114293759,0.114273923,0.104045707,0.094872972,0.102498026,0.087799178,0.083975592,0.086767948,0.09430432,0.089164211,0.057177938,0.055481596,0.064097997,0.061992154,0.067049183,0.06856738,0.065515682,0.059041322,0.057710976,0.067353848,0.060229432,0.060355652,0.057357142,0.047137148,0.049417654,0.050762256,0.058454184,0.055516246,0.051522459,0.06066647,0.059615181,0.059091661,0.059323017,0.060576896,0.060052218,0.058668284,0.059699177,0.066627942,0.058409728,0.062010496,
Fragile and conflict affected situations,FCS,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,1.293415375,1.16948567,1.206038096,1.630196539,1.214608081,1.446086387,1.166517784,1.722883058,1.709646949,1.412902995,1.400053386,1.13708316,1.629839193,1.32591774,1.33694767,1.048593339,1.660801321,1.299269011,1.330023877,1.397280155,1.150939474,2.149670597,1.953049929,1.855700845,2.262549333,2.888760581,2.786346473,2.308188685,2.399899905,1.484740089,1.27322729,1.244410718,1.529799967,2.282241062,1.584967017,1.335833389,1.137986299,1.332400947,1.265603346,1.35215937,1.061296436,1.373111207,1.443234389,1.521844483,1.656178873,2.462338249,2.825467151,2.774250873,1.730001452,1.671464073,1.881817229,
Finland,FIN,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,1.46563425,1.226104592,1.201302405,1.419937071,1.207312727,0.872770805,0.850041708,0.805604768,1.093408765,1.227129163,1.180128675,0.980984751,0.808199704,0.745123907,0.647032947,0.724086635,0.634065008,0.548075153,0.505634181,0.530681455,0.440384118,0.297726527,0.385053445,0.522333118,0.517930356,0.461304108,0.460166674,0.440916988,0.435919464,0.377388484,0.40485139,0.370533192,0.410335973,0.359511444,0.266702486,0.250381674,0.265584231,0.311678194,0.290637968,0.254049871,0.322973522,0.305035666,0.290954674,0.317371819,0.333952135,0.347547301,0.346404009,0.314106973,0.416082078,0.308057266,0.304398813,
Fiji,FJI,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.341381423,0.347529483,0.4112239,0.645960136,0.511538355,0.505723117,0.44892286,0.485673371,0.447466099,0.671605475,0.809553505,0.519099508,0.750916078,0.611171738,0.408299336,0.480052597,0.467548645,0.748774001,0.782385099,0.766537284,0.627023944,0.531657438,0.469072284,0.958429405,0.860806247,0.914525802,0.898312058,0.751848436,0.854698824,0.449115147,0.603691369,0.629223466,0.472926289,0.570136889,0.35607196,0.453138084,0.472838706,0.495399929,0.621167064,0.67807512,1.104725766,0.894942159,0.888602675,0.834955316,0.789629557,0.727858708,0.662482437,0.915095495,0.824771709,0.878541002,1.05574493,
France,FRA,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.109288188,0.096482146,0.09538163,0.117721466,0.124677274,0.108403921,0.111007672,0.10263696,0.090301318,0.100839108,0.102350765,0.082593165,0.087936756,0.083820277,0.074403708,0.076050571,0.068056919,0.06004014,0.078410684,0.085351328,0.068674064,0.056974722,0.054737003,0.053163359,0.053459112,0.054460536,0.055538851,0.050412558,0.04210167,0.038812922,0.053312404,0.045990986,0.043878967,0.04001581,0.029946309,0.028732641,0.032051242,0.034421208,0.034651603,0.037655791,0.042128538,0.035069181,0.032839106,0.035540354,0.036663818,0.035773685,0.036327153,0.031029786,0.034454523,0.026928674,0.02687775,
Faroe Islands,FRO,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
"Micronesia, Fed. Sts.",FSM,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,0.009158873,0.011973677,0.00764339,0.010252824,0.015905843,0.017143749,0.016846604,0.012989516,0.007072322,0.007464106,0.00857109,0.009733101,0.014273412,0.01652024,0.010136271,0.012487273,0.018908833,0.031993485,0.028911568,0.027273282,0.035425434,0.02804107,0.026521777,0.040600328,0.032192135,0.036049623,0.038531974,0.016415588,0.014142512,0.018023792,
Gabon,GAB,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,9.154809998,8.594463071,10.73936759,8.679747913,4.595851769,2.564385486,1.600636169,2.040302844,2.714703753,2.7093685,2.269965534,1.672217281,1.77554562,1.937365659,1.805188389,1.809165595,2.156414639,2.219784339,2.092391722,2.128296574,2.380350297,1.925993451,2.189102416,3.561839784,4.250342837,4.479506333,3.700243078,3.962298034,4.656755747,3.971426426,3.996424494,3.859073274,4.447554839,4.722560937,2.28178436,2.888021204,3.639568263,3.155388082,3.776633564,3.011257453,1.985181445,1.5104039,2.042096166,2.152537007,2.245507977,2.234991434,2.388523062,3.067484967,2.556528485,2.243292185,3.2787464,
United Kingdom,GBR,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.01267671,0.01147549,0.011687484,0.015046775,0.015855986,0.016619276,0.018929202,0.016838707,0.015544704,0.015792492,0.013347905,0.011879718,0.011330336,0.010070357,0.008891333,0.011497997,0.012070158,0.010433845,0.009690477,0.011265346,0.009968723,0.007379107,0.007114533,0.008175289,0.008559532,0.007975214,0.007564391,0.006113111,0.005861834,0.005008655,0.004950129,0.004917022,0.005360766,0.004921645,0.003703762,0.003630363,0.003764007,0.004246782,0.004690956,0.005233707,0.006245568,0.006207395,0.005473288,0.006165568,0.00604625,0.005106375,0.005681102,0.005436902,0.007013947,0,0,
Georgia,GEO,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,0.097295692,0.140042691,0.129637995,0.08083887,0.103982829,0.131685745,0.136247235,0.130964727,0.131659976,0.147838422,0.132015745,0.160796613,0.120570149,0.132314787,0.051030064,0.070136501,0.065222748,0.081536108,0.065710445,0.081235782,0.075025703,0.080593324,0.084012935,
Ghana,GHA,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,2.740134064,2.228258107,3.348657354,4.854392489,4.245603146,5.308324768,5.582316236,7.214256072,6.105194255,5.420072188,5.411735972,4.967598712,7.289563588,5.501751393,4.602766493,3.478625745,4.218689693,4.606141353,4.838959656,4.852205465,6.074637996,4.641343243,5.938505169,6.946309613,9.576570192,11.37866753,10.76370229,10.3983391,10.19601185,6.265757815,9.734864093,9.393205311,9.857052276,13.89617005,10.8305886,9.278606436,5.007657427,6.249810332,6.575737965,7.60843149,5.774427492,5.501848431,6.213805315,4.374723686,5.665996214,6.829692612,6.379276128,5.908480466,3.558812759,3.476173364,3.745307875,
Gibraltar,GIB,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,8.224579313,7.814699762,7.297817331,7.386058994,8.486396258,7.68257822,5.666731941,4.909179344,5.647606853,10.55057031,9.997270781,6.717864217,7.282811132,6.56383719,7.440750016,7.631386765,8.798067367,12.15793274,10.12210557,12.88144193,8.986719078,8.776386926,9.427156437,9.946695571,8.602604051,9.889905152,10.10328321,9.472839744,10.05807195,10.48155633,11.25433008,9.130133821,5.130136842,4.626016165,4.125657623,
"Gambia, The",GMB,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,2.303620717,1.887242975,2.055229596,2.752655796,2.380019064,2.766550826,2.558690189,3.838424031,3.274359732,2.498994915,2.73985934,2.667421529,3.99471902,2.800439997,3.107308575,1.854444139,3.80952758,3.458554032,3.352393681,3.511578022,4.354325011,2.109881637,2.312108146,2.153883157,2.372210614,3.036979907,2.697587623,2.609135735,2.546887258,2.001343543,2.2558455,2.489562406,3.547576283,6.122860657,2.54979498,2.613911014,2.729611757,3.040932377,3.184892886,3.297498467,3.030324075,4.466917622,5.776649294,5.723102003,5.240780429,5.558881778,6.561058129,6.493378459,2.56216992,2.812270768,2.818368476,
Guinea-Bissau,GNB,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,6.391737428,6.043349047,6.467883657,10.38240014,11.12072372,13.55338662,12.74289522,22.06955096,22.1804517,23.60104867,32.43541924,20.13635625,25.91002989,18.1008006,19.41324817,14.39876191,24.03377595,17.72241767,20.86621793,16.56699169,18.08760891,17.3009835,19.78542499,15.97232646,19.0093555,26.06173991,24.17085897,22.87405395,31.59983765,19.26880179,11.85681154,11.02701519,12.57786619,17.82676717,14.1311491,13.27954471,13.36373112,16.72343629,15.98064891,17.19744802,14.93073249,13.24832759,17.09524264,16.77539518,18.6987839,19.87141771,18.70150461,15.98572145,9.216002789,9.931003838,10.5264163,
